id,x,y
4952_13,679359.1537,4819722.218
4953_13,679516.7326,4819533.117
4954_13,679869.9081,4819523.406
4955_13,679615.9025,4819466.235
4956_13,679601.3787,4819425.093
4957_13,680121.0577,4819417.168
4958_13,679983.4219,4819380.564
4959_13,679469.2751,4819373.581
495_4,680895.5499,4825313.511
4960_13,679424.4877,4819316.197
4961_13,679716.0965,4819331.44
4962_13,680105.8877,4819354.33
4963_13,679680.6238,4819316.346
4964_13,680011.2228,4819296.025
4965_13,679488.4471,4819257.983
4966_13,679298.6934,4819273.009
4967_13,680013.2771,4819752.235
4968_13,680116.3668,4820363.165
4969_13,680039.5113,4820342.579
496_4,680595.7602,4825305.66
4970_13,679779.0226,4820297.685
4971_13,680049.2527,4820240.907
4972_13,679950.6589,4820225.31
4973_13,679640.2134,4820271.347
4974_13,679945.1542,4819659.448
4975_13,679738.2555,4819662.036
4976_13,679417.0688,4819624.554
4977_13,680122.0605,4819538.927
4978_13,680076.3008,4819536.833
4979_13,679768.315,4819546.729
497_4,680797.142,4825301.716
4980_13,679672.507,4819533.62
4981_13,679730.9007,4819480.981
4982_13,679498.4841,4819464.177
4983_13,680136.38,4819461.955
4984_13,679782.9972,4819420.457
4985_13,680052.4989,4819382.905
4986_13,680155.1344,4819408.585
4987_13,679887.0226,4819348.045
4988_13,679614.1194,4819305.205
4989_13,679825.8156,4819282.227
498_4,680541.8867,4825305.437
4990_13,679164.127,4819311.42
4991_13,679216.7752,4819304.203
4992_13,679354.3287,4819297.774
4993_13,679280.9662,4819304.011
4994_13,679921.7242,4819260.833
4995_13,679538.5441,4819275.719
4996_18,685933.651,4824505.259
4997_18,686055.044,4824534.862
4998_18,685853.6835,4824530.588
4999_18,685796.8138,4824530.171
499_4,680696.8992,4825295.223
49_18,685958.7361,4824661.564
4_18,685889.2781,4825022.473
5000_18,685695.0653,4824526.01
5001_18,685811.3833,4824516.781
5002_18,685702.414,4824512.59
5003_18,685951.5581,4824505.119
5004_18,685996.6137,4824499.349
5005_18,686230.2799,4824485.603
5006_18,686057.2538,4824488.477
5007_18,686183.8405,4824485.161
5008_18,685880.4907,4824479.245
5009_18,685849.2944,4824477.724
500_4,680758.0757,4825281.882
5010_18,685835.1638,4824476.995
5011_18,685699.555,4824478.153
5012_18,685913.2294,4824471.326
5013_18,685983.4341,4824471.859
5014_18,685754.2759,4824467.08
5015_18,685699.6312,4824466.544
5016_18,686101.9162,4824455.775
5017_18,685977.7038,4824457.784
5018_18,685799.3406,4824456.101
5019_18,686058.2474,4824458.323
501_4,680594.7574,4825279.95
5020_18,685923.873,4824446.683
5021_18,685700.4267,4824453.297
5022_18,686202.9149,4824432.269
5023_18,686170.094,4824429.483
5024_18,686123.1486,4824429.836
5025_18,685969.712,4824443.114
5026_18,685865.8481,4824420.833
5027_18,686008.9916,4824425.493
5028_18,685798.9078,4824441.175
5029_18,685820.8138,4824420.851
502_4,680649.8502,4825275.076
5030_18,686058.6924,4824426.624
5031_18,685704.2581,4824435.387
5032_18,685989.5545,4824424.033
5033_18,686104.4521,4824431.851
5034_18,685966.9291,4824424.862
5035_18,685748.1067,4824418.507
5036_18,685702.3805,4824415.489
5037_18,686209.6632,4824384.97
5038_18,686155.3477,4824383.309
5039_18,686125.0262,4824383.943
503_4,680875.3508,4825703.674
5040_18,686104.1595,4824382.458
5041_18,686022.6223,4824381.401
5042_18,686007.0165,4824382.184
5043_18,685937.8512,4824375.027
5044_18,685887.937,4824376.438
5045_18,685825.8735,4824377.496
5046_18,685701.5819,4824379.633
5047_18,686103.0897,4824363.235
5048_18,686061.0241,4824362.372
5049_18,685879.8171,4824354.609
504_4,680839.9147,4825686.554
5050_18,685804.0681,4824357.754
5051_18,686203.9086,4824329.319
5052_18,686217.9812,4824330.1
5053_18,686173.3554,4824327.942
5054_18,686142.8113,4824327.113
5055_18,685871.5936,4824339.469
5056_18,685978.3897,4824323.132
5057_18,685963.3416,4824323.65
5058_18,685948.2632,4824324.324
5059_18,685824.8098,4824320.154
505_4,681137.9944,4825844.136
5060_18,685759.3295,4824340.554
5061_18,685860.5598,4824321.376
5062_18,685758.537,4824327.18
5063_18,685759.4361,4824313.811
5064_18,686106.8143,4824284.84
5065_18,686062.4506,4824283.41
5066_18,686005.8949,4824281.63
5067_18,686208.5507,4824270.38
5068_18,686062.4598,4824266.344
5069_18,686005.4438,4824265.534
506_4,680486.4496,4825372.368
5070_18,685962.0158,4824265.089
5071_18,686208.4653,4824252.933
5072_18,686162.727,4824252.979
5073_18,686006.8001,4824246.947
5074_18,685963.4178,4824246.097
5075_18,686164.6655,4824233.838
5076_18,686064.4257,4824229.976
5077_18,685963.2776,4824227.741
5078_18,686211.1232,4824217.275
5079_18,686108.8382,4824213.888
507_4,680941.4834,4825313.6
5080_18,685963.5824,4824209.383
5081_18,686216.8382,4824194.972
5082_18,686066.1997,4824193.674
5083_18,686007.5895,4824192.439
5084_18,685964.2804,4824190.891
5085_18,686203.299,4824148.682
5086_18,686225.6378,4824151.828
5087_18,686133.5393,4824160.49
5088_18,686109.3716,4824156.232
5089_18,686066.8458,4824175.081
508_4,680945.9609,4825306.882
5090_18,686008.8057,4824174.987
5091_18,685908.316,4824170.57
5092_18,686167.1923,4824168.955
5093_18,686054.2728,4824139.441
5094_18,685920.9134,4824137.895
5095_18,686217.1887,4824057.638
5096_18,686131.9177,4824059.354
5097_18,686050.1306,4824057.215
5098_18,685840.4338,4824068.328
5099_18,685761.2314,4824051.387
509_4,680939.3376,4825297.034
50_18,685899.4951,4824656.626
5100_18,685721.9426,4824056.977
5101_18,686166.7016,4823981.475
5102_18,686219.4107,4823973.568
5103_18,686068.7417,4823979.646
5104_18,685865.9792,4823978.055
5105_18,685809.2497,4823980.423
5106_18,685766.7148,4823971.383
5107_18,685719.9492,4823963.61
5108_18,686018.8275,4823974.138
5109_18,686070.3145,4823961.013
510_4,680947.6403,4825289.533
5110_18,686167.5428,4823952.235
5111_18,686015.3437,4823954.692
5112_18,685813.5565,4823947.694
5113_18,685967.298,4823945.92
5114_18,686069.8085,4823942.841
5115_18,685915.2898,4823938.876
5116_18,685767.556,4823939.808
5117_18,686015.7155,4823933.563
5118_18,685873.5565,4823920.719
5119_18,685851.5042,4823917.253
511_12,679935.2878,4824653.176
5120_18,686068.4521,4823921.362
5121_18,685771.616,4823918.576
5122_18,685920.2825,4823915.281
5123_18,686019.6017,4823914.986
5124_18,685771.5885,4823907.875
5125_18,686176.8392,4823896.765
5126_18,686128.3637,4823893.778
5127_18,686176.8331,4823884.539
5128_18,686037.457,4823877.37
5129_18,685972.8941,4823877.251
512_12,680009.8816,4824280.917
5130_18,686121.6368,4823879.629
5131_18,685716.0295,4823871.551
5132_18,685769.9822,4823871.716
5133_18,686073.7648,4823858.948
5134_18,685820.6401,4823864.636
5135_18,686017.6022,4823855.674
5136_18,686179.7135,4823856.942
5137_18,685821.7343,4823850.545
5138_18,685950.5126,4823824.411
5139_18,686231.7399,4823826.41
513_3,679932.0813,4826585.066
5140_18,686026.1275,4823827.764
5141_18,686180.6523,4823828.754
5142_18,686128.2632,4823826.871
5143_18,685860.1758,4823818.909
5144_18,685739.6149,4823813.993
5145_18,685714.0848,4823811.713
5146_18,685922.5837,4823816.84
5147_18,686119.2776,4824652.079
5148_18,685875.1384,4825039.221
5149_18,685820.9358,4825035.67
514_3,679701.6551,4826380.137
5150_18,685945.526,4825016.718
5151_18,685684.6442,4825016.669
5152_18,685684.2875,4825000.859
5153_18,685915.1831,4824991.895
5154_18,685874.7087,4824972.622
5155_18,685733.5829,4824962.116
5156_18,685887.4432,4824957.718
5157_18,685911.3792,4824926.89
5158_18,685980.3587,4824916.829
5159_18,685695.2969,4824913.61
515_3,679602.8997,4826373.34
5160_18,685991.8557,4824901.04
5161_18,685939.6495,4824897.626
5162_18,685698.0523,4824892.539
5163_18,685951.6068,4824882.212
5164_18,685777.1664,4824843.408
5165_18,686031.0714,4824860.581
5166_18,685788.0539,4824791.623
5167_18,685744.0163,4824746.601
5168_18,685988.8535,4824835.809
5169_18,686055.9705,4824828.049
516_3,679662.1346,4826228.38
5170_18,686016.3404,4824806.046
5171_18,685688.3505,4824790.565
5172_18,686093.9396,4824784.88
5173_18,686029.6114,4824791.973
5174_18,685919.3284,4824744.884
5175_18,685687.4514,4824733.695
5176_18,686079.5987,4824730.217
5177_18,685841.077,4824737.792
5178_18,685690.7219,4824755.193
5179_18,686067.1933,4824692.84
517_3,679790.1692,4826206.227
5180_18,685850.1235,4824689.978
5181_18,685813.9131,4824691.965
5182_18,685799.2279,4824691.041
5183_18,685957.2121,4824697.903
5184_18,685753.4712,4824689.831
5185_18,685726.0574,4824689.521
5186_18,686126.7026,4824684.839
5187_18,685712.0122,4824688.509
5188_18,686143.9573,4824672.814
5189_18,685957.8705,4824681.861
518_3,679731.7145,4826185.714
5190_18,685849.7729,4824674.125
5191_18,685822.8834,4824623.83
5192_18,685807.7135,4824627.012
5193_18,685786.7767,4824620.666
5194_18,685948.5131,4824627.189
5195_18,685891.7074,4824645.925
5196_18,686166.9149,4824585.584
5197_18,685985.2751,4824574.355
5198_18,685964.7803,4824582.423
5199_18,685948.2418,4824581.213
519_3,679966.3561,4826198.625
51_18,685858.3378,4824636.747
5200_18,685917.3046,4824581.216
5201_18,686033.0861,4824575.598
5202_18,685833.5819,4824577.518
5203_18,685794.0432,4824579.725
5204_18,685693.0993,4824578.591
5205_18,686199.8395,4824533.624
5206_18,686222.3277,4824533.274
5207_18,685975.0247,4824555.055
5208_18,686025.3137,4824557.542
5209_18,685896.5202,4824556.481
520_3,679773.6581,4826312.224
5210_18,686055.3792,4824550.921
5211_18,686169.5332,4824530.866
5212_18,685965.8593,4824536.288
5213_18,686102.2941,4824530.22
5214_18,685694.7788,4824539.239
5215_18,685751.1181,4824540.476
5216_18,685958.5959,4824520.563
5217_18,686009.7841,4824526.589
5218_18,685899.9035,4824517.269
5219_18,686056.4064,4824519.091
521_3,679724.4694,4826287.77
5220_18,685837.3127,4824517.262
5221_18,685745.6835,4824515.068
5222_18,686003.9746,4824512.846
5223_18,686056.0224,4824503.693
5224_18,686152.8697,4824484.515
5225_18,685990.7005,4824485.536
5226_18,686215.5032,4824485.923
5227_18,686200.2266,4824485.719
5228_18,686137.4986,4824486.13
5229_18,686101.017,4824483.183
522_3,679654.6945,4826041.957
5230_18,685894.2586,4824476.09
5231_18,685865.3818,4824478.955
5232_18,685817.8512,4824476.974
5233_18,685801.1359,4824476.678
5234_18,685753.6419,4824479.638
5235_18,685931.4839,4824463.712
5236_18,686056.8971,4824473.362
5237_18,685753.8156,4824451.139
5238_18,686184.4653,4824432.305
5239_18,686154.7961,4824428.611
523_3,679894.5756,4826118.932
5240_18,686139.556,4824428.703
5241_18,685896.3922,4824421.668
5242_18,685882.0361,4824422.286
5243_18,685852.4735,4824422.427
5244_18,685835.5022,4824420.214
5245_18,685912.696,4824425.947
5246_18,686039.1547,4824425.28
5247_18,686024.0671,4824425.502
5248_18,685752.4867,4824435.143
5249_18,685800.0508,4824422.945
524_3,679468.3424,4826011.651
5250_18,686186.7422,4824385.454
5251_18,686171.2522,4824385.397
5252_18,686141.3269,4824383.181
5253_18,686060.0732,4824382.312
5254_18,686037.8532,4824382.623
5255_18,685991.6851,4824379.688
5256_18,685976.6675,4824381.199
5257_18,685961.5189,4824380.864
5258_18,685859.5296,4824375.582
5259_18,685843.4788,4824377.152
525_3,679943.5662,4825977.251
5260_18,685800.7488,4824375.747
5261_18,685752.7458,4824375.295
5262_18,685700.8992,4824365.898
5263_18,685929.8654,4824360.086
5264_18,685755.5895,4824357.087
5265_18,685703.1517,4824354.234
5266_18,686188.3485,4824330.773
5267_18,685924.0955,4824346.035
5268_18,686158.3988,4824328.377
5269_18,686127.5987,4824327.457
526_3,679880.1585,4825966.934
5270_18,686105.0038,4824347.857
5271_18,686061.4204,4824347.22
5272_18,686024.1219,4824325.037
5273_18,686039.7247,4824324.583
5274_18,686008.8301,4824323.885
5275_18,685993.7577,4824324.363
5276_18,685841.7872,4824320.511
5277_18,685801.715,4824340.603
5278_18,685701.7374,4824340.694
5279_18,685921.5687,4824329.697
527_3,679915.7775,4826534.012
5280_18,686104.6838,4824326.911
5281_18,686059.3538,4824325.768
5282_18,685702.1641,4824323.949
5283_18,685803.2908,4824319.947
5284_18,685703.0511,4824313.18
5285_18,686207.3284,4824287.409
5286_18,686163.111,4824286.611
5287_18,685956.4745,4824278.503
5288_18,685909.9284,4824278.442
5289_18,686163.5408,4824270.426
528_3,679810.4232,4826393.85
5290_18,686106.4791,4824268.335
5291_18,685906.9505,4824263.263
5292_18,686107.9025,4824250.248
5293_18,686063.1486,4824248.642
5294_18,685905.3289,4824244.743
5295_18,686209.4285,4824237.242
5296_18,686107.5001,4824232.438
5297_18,686006.6233,4824228.997
5298_18,685906.8011,4824225.995
5299_18,686163.6962,4824215.863
529_3,679749.0577,4826382.535
52_18,685761.6734,4824620.511
5300_18,686064.9835,4824212.206
5301_18,686007.8578,4824210.231
5302_18,685907.4138,4824207.817
5303_18,686164.3759,4824194.476
5304_18,685906.9657,4824189.163
5305_18,685965.5027,4824173.066
5306_18,686173.206,4824136.801
5307_18,686019.3731,4824146.195
5308_18,686147.4778,4824137.13
5309_18,685938.1499,4824140.968
530_3,679658.1113,4826319.829
5310_18,686017.9832,4824054.892
5311_18,685953.3442,4824043.453
5312_18,685923.5621,4824061.695
5313_18,686140.568,4824025.022
5314_18,685809.9507,4824039.003
5315_18,685867.5885,4824030.16
5316_18,686125.1024,4823979.734
5317_18,686121.716,4823950.909
5318_18,686014.0208,4823984.501
5319_18,685968.8098,4823978.494
531_3,679847.9167,4826285.709
5320_18,685918.4628,4823980.21
5321_18,685812.5385,4823963.982
5322_18,685914.0127,4823968.045
5323_18,685870.4171,4823966.628
5324_18,686016.4318,4823965.201
5325_18,685966.155,4823962.531
5326_18,685913.8268,4823953.528
5327_18,685870.8987,4823949.504
5328_18,686016.1514,4823944.731
5329_18,686217.271,4823933.6
532_3,679931.871,4826308.091
5330_18,685817.8756,4823928.445
5331_18,685971.8669,4823932.17
5332_18,686016.3922,4823925.196
5333_18,686220.572,4823912.318
5334_18,685815.2329,4823908.734
5335_18,686217.9812,4823897.618
5336_18,686074.4933,4823877.199
5337_18,686052.5324,4823877.724
5338_18,686017.0414,4823875.575
5339_18,685915.5824,4823876.328
533_3,679660.8514,4826270.918
5340_18,686218.9749,4823878.394
5341_18,685872.8037,4823872.466
5342_18,685853.3787,4823871.594
5343_18,685823.3833,4823875.194
5344_18,686178.7442,4823871.359
5345_18,685973.3239,4823865.855
5346_18,685915.9573,4823862.706
5347_18,686132.0762,4823860.289
5348_18,686219.7917,4823860.594
5349_18,685871.7582,4823850.368
534_3,679663.4575,4826180.989
5350_18,685771.9238,4823848.131
5351_18,685714.9718,4823853.288
5352_18,685973.967,4823843.071
5353_18,685918.9444,4823845.137
5354_18,686249.7902,4823832.936
5355_18,686218.5329,4823831.15
5356_18,685822.4476,4823837.521
5357_18,686076.3404,4823826.941
5358_18,686056.9093,4823827.739
5359_18,686167.5794,4823827.349
535_3,679910.666,4826196.942
5360_18,686156.2987,4823825.072
5361_18,686141.7628,4823824.515
5362_18,686115.2025,4823828.593
5363_18,685729.7882,4823812.438
5364_18,685882.033,4823820.217
5365_18,685919.301,4823831.367
5366_18,685974.1529,4823821.345
5367_18,685816.7813,4823816.45
5368_18,685769.6988,4823818.559
5369_18,685772.1036,4823808.156
536_3,679737.8319,4826092.405
5370_18,685772.5212,4823877.974
5371_7,685971.7633,4825384.67
5372_7,685854.2931,4825385.146
5373_7,685836.5964,4825385.886
5374_7,685816.3058,4825381.192
5375_7,685775.3071,4825379.601
5376_7,685970.9159,4825363.758
5377_7,685917.1064,4825362.222
5378_7,685872.2398,4825360.801
5379_7,685719.5926,4825356.415
537_3,679962.8753,4826065.089
5380_7,685874.1997,4825342.315
5381_7,685819.7927,4825340.611
5382_7,685972.4643,4825324.045
5383_7,685918.158,4825319.933
5384_7,685872.9195,4825318.659
5385_7,685774.8804,4825320.074
5386_7,685720.5344,4825318.629
5387_7,685973.6652,4825307.239
5388_7,685875.1811,4825299.936
5389_7,685821.2558,4825302.514
538_3,679796.5273,4826064.107
5390_7,685776.2825,4825301.28
5391_7,685722.7808,4825298
5392_7,685976.5761,4825278.154
5393_7,685918.2982,4825279.959
5394_7,685877.5829,4825278.734
5395_7,685819.5276,4825275.783
5396_7,685741.5413,4825271.418
5397_7,685720.7691,4825273.753
5398_7,686030.7635,4825251.439
5399_7,685919.1303,4825230.77
539_3,679740.0325,4826039.242
53_18,685961.8634,4824630.353
5400_7,685881.8471,4825229.828
5401_7,685861.3676,4825228.048
5402_7,685824.9591,4825227.753
5403_7,685806.8814,4825226.753
5404_7,685788.0142,4825226.783
5405_7,685748.1768,4825224.348
5406_7,685727.8435,4825224.439
5407_7,685979.874,4825189.101
5408_7,685922.8611,4825188.878
5409_7,685861.3127,4825186.199
540_3,679821.0363,4825969.781
5410_7,685838.5837,4825186.544
5411_7,685821.3625,4825184.672
5412_7,685759.427,4825177.57
5413_7,685744.6137,4825195.194
5414_7,685775.4839,4825164.927
5415_7,685978.8529,4825140.924
5416_7,685957.843,4825145.069
5417_7,685935.6353,4825145.051
5418_7,685834.6365,4825141.223
5419_7,685739.0755,4825133.057
541_3,679739.2797,4825949.645
5420_7,685922.6355,4825117.028
5421_7,685979.493,4825121.249
5422_7,686025.1826,4825116.439
5423_7,685934.3246,4825104.275
5424_7,685824.6238,4825102.413
5425_7,685946.8946,4825090.787
5426_7,685981.0506,4825104.302
5427_7,685780.446,4825083.658
5428_7,685681.6236,4825082.997
5429_7,685982.5563,4825081.832
542_3,679653.6185,4825964.056
5430_7,685848.7214,4825070.421
5431_7,686026.0666,4825076.77
5432_7,685793.2324,4825067.357
5433_7,685863.0744,4825053.327
5434_7,685681.965,4825065.961
5435_7,685981.5992,4825057.534
5436_7,685921.5352,4825052.194
5437_7,685682.4984,4825049.158
5438_4,681157.2944,4825258.205
5439_4,681093.393,4825238.732
543_3,679473.3625,4825961.127
5440_4,680971.552,4825241.027
5441_4,680902.9779,4825232.886
5442_4,680878.2555,4825243.502
5443_4,680777.525,4825238.335
5444_4,680757.015,4825237.534
5445_4,680677.3919,4825234.531
5446_4,680656.885,4825234.056
5447_4,680642.5593,4825226.853
5448_4,680391.9279,4825184.328
5449_4,681139.2136,4825217.173
544_3,680105.144,4826733.934
5450_4,680055.4311,4825190.841
5451_4,681105.9203,4825215.814
5452_4,681084.124,4825184.855
5453_4,681000.2215,4825208.763
5454_4,680796.2977,4825201.997
5455_4,680699.6485,4825201.25
5456_4,681162.9759,4825189.022
5457_4,680944.4278,4825191.131
5458_4,681137.842,4825188.159
5459_4,680800.5862,4825186.3
545_3,680055.6718,4826809.15
5460_4,681003.3518,4825176.513
5461_4,680944.7539,4825176.068
5462_4,680902.3013,4825174.336
5463_4,680744.4694,4825167.481
5464_4,680945.4915,4825159.151
